player_api_id,date,overall_rating
173484,2016-05-26 00:00:00,73
46104,2016-05-05 00:00:00,81
243481,2016-02-18 00:00:00,69
41122,2015-10-16 00:00:00,73
22382,2010-08-30 00:00:00,59
36034,2015-09-21 00:00:00,72
186336,2014-04-18 00:00:00,64
37450,2016-03-03 00:00:00,73
21853,2014-05-23 00:00:00,69
37439,2014-05-16 00:00:00,70
77778,2016-04-07 00:00:00,69
20399,2008-08-30 00:00:00,60
127191,2013-03-22 00:00:00,64
75445,2016-02-04 00:00:00,72
520230,2016-03-10 00:00:00,67
30983,2016-04-21 00:00:00,79
166615,2015-11-19 00:00:00,67
39136,2015-07-03 00:00:00,65
17869,2016-02-04 00:00:00,72
12318,2013-04-19 00:00:00,65
22824,2016-03-31 00:00:00,70
94267,2016-03-10 00:00:00,78
75467,2010-02-22 00:00:00,60
16254,2015-09-21 00:00:00,70
26368,2016-05-12 00:00:00,70
37180,2010-02-22 00:00:00,65
116555,2016-05-12 00:00:00,77
363340,2016-05-12 00:00:00,71
42703,2015-05-08 00:00:00,70
19310,2012-08-31 00:00:00,69
361341,2016-05-12 00:00:00,69
277827,2014-03-14 00:00:00,60
139635,2016-04-28 00:00:00,60
196864,2016-03-31 00:00:00,64
299510,2014-09-18 00:00:00,56
72628,2015-10-02 00:00:00,65
231638,2015-10-30 00:00:00,55
258206,2016-02-18 00:00:00,59
440404,2016-04-07 00:00:00,58
482200,2016-04-07 00:00:00,67
265277,2016-04-14 00:00:00,66
568903,2015-09-21 00:00:00,64
78902,2016-04-28 00:00:00,65
97331,2016-04-14 00:00:00,67
31052,2015-09-21 00:00:00,69
369859,2016-02-04 00:00:00,69
14560,2014-09-12 00:00:00,73
107417,2016-01-28 00:00:00,88
268394,2016-05-12 00:00:00,74
181347,2012-08-31 00:00:00,62
362198,2016-04-28 00:00:00,79
80561,2016-01-28 00:00:00,69
115525,2013-11-01 00:00:00,63
150026,2016-02-04 00:00:00,75
29585,2012-02-22 00:00:00,65
363364,2016-04-14 00:00:00,73
20445,2014-02-21 00:00:00,66
26294,2015-03-20 00:00:00,74
361742,2015-09-25 00:00:00,62
38060,2012-02-22 00:00:00,73
477493,2016-05-12 00:00:00,73
30920,2016-05-12 00:00:00,73
27052,2013-11-08 00:00:00,63
184590,2016-05-12 00:00:00,69
179491,2016-05-05 00:00:00,74
278917,2016-03-17 00:00:00,73
56895,2015-07-03 00:00:00,63
128360,2015-12-10 00:00:00,73
183585,2016-04-28 00:00:00,69
15403,2016-05-12 00:00:00,80
19436,2016-03-03 00:00:00,71
33800,2015-05-15 00:00:00,72
49677,2016-03-17 00:00:00,85
39359,2014-09-18 00:00:00,70
19281,2014-12-05 00:00:00,65
232164,2014-04-04 00:00:00,61
451335,2016-04-28 00:00:00,67
365245,2016-03-24 00:00:00,71
37390,2016-05-05 00:00:00,66
362121,2016-03-10 00:00:00,70
134222,2015-09-21 00:00:00,65
26311,2012-02-22 00:00:00,74
17855,2015-10-09 00:00:00,72
26489,2016-04-21 00:00:00,72
185196,2015-01-23 00:00:00,61
118441,2012-02-22 00:00:00,66
299052,2016-04-14 00:00:00,64
19309,2012-02-22 00:00:00,68
74757,2015-03-27 00:00:00,72
150647,2016-03-24 00:00:00,66
213707,2016-05-12 00:00:00,66
183479,2015-11-26 00:00:00,65
30448,2010-08-30 00:00:00,71
37783,2015-07-03 00:00:00,74
425595,2015-10-23 00:00:00,68
33769,2012-08-31 00:00:00,69
121881,2016-04-21 00:00:00,74
209097,2010-08-30 00:00:00,56
150093,2015-11-26 00:00:00,79
50661,2016-01-21 00:00:00,78
41704,2016-04-21 00:00:00,73
43283,2015-10-09 00:00:00,75
78186,2014-05-02 00:00:00,68
168232,2016-03-24 00:00:00,63
27974,2016-03-10 00:00:00,65
38103,2012-02-22 00:00:00,64
212170,2016-03-17 00:00:00,66
26638,2010-02-22 00:00:00,63
30726,2011-02-22 00:00:00,83
144989,2016-02-11 00:00:00,69
111885,2016-04-28 00:00:00,68
26148,2016-02-25 00:00:00,73
46359,2015-11-19 00:00:00,66
56576,2016-06-16 00:00:00,72
75197,2014-01-31 00:00:00,59
79742,2016-04-14 00:00:00,73
33074,2016-05-26 00:00:00,72
20747,2016-01-07 00:00:00,69
102658,2014-02-07 00:00:00,61
116011,2011-02-22 00:00:00,54
23927,2014-03-21 00:00:00,66
118049,2013-06-07 00:00:00,72
307226,2016-04-21 00:00:00,57
40198,2016-03-10 00:00:00,74
108075,2015-11-06 00:00:00,75
42247,2015-09-21 00:00:00,67
207045,2016-03-03 00:00:00,60
156551,2016-05-12 00:00:00,79
215804,2016-01-07 00:00:00,69
171992,2014-04-11 00:00:00,77
45246,2010-08-30 00:00:00,64
148329,2016-04-21 00:00:00,64
103372,2013-06-21 00:00:00,68
185709,2015-09-21 00:00:00,72
14593,2014-10-02 00:00:00,69
11758,2016-04-14 00:00:00,77
181215,2015-11-26 00:00:00,68
185143,2013-12-20 00:00:00,64
186667,2015-05-22 00:00:00,66
26675,2016-03-03 00:00:00,75
22313,2015-12-03 00:00:00,72
27338,2011-02-22 00:00:00,65
46344,2016-04-14 00:00:00,63
96456,2016-01-07 00:00:00,68
33408,2016-01-28 00:00:00,67
488195,2015-04-17 00:00:00,53
574642,2016-04-14 00:00:00,64
26423,2016-01-07 00:00:00,65
192326,2016-05-12 00:00:00,68
150242,2016-02-25 00:00:00,74
37968,2011-02-22 00:00:00,67
430615,2013-12-06 00:00:00,62
67349,2016-03-10 00:00:00,67
293160,2016-04-21 00:00:00,77
467467,2016-01-28 00:00:00,62
352394,2014-11-07 00:00:00,67
22535,2012-02-22 00:00:00,69
172139,2014-07-18 00:00:00,73
12405,2014-02-14 00:00:00,63
39745,2013-05-31 00:00:00,70
188529,2016-02-11 00:00:00,57
240346,2016-04-21 00:00:00,73
265703,2012-02-22 00:00:00,66
42153,2013-05-17 00:00:00,71
26004,2014-11-14 00:00:00,60
317775,2016-01-21 00:00:00,73
17883,2009-08-30 00:00:00,65
24167,2016-05-12 00:00:00,68
30548,2015-07-03 00:00:00,65
38332,2016-04-07 00:00:00,63
35626,2014-04-11 00:00:00,67
42041,2016-02-18 00:00:00,73
41513,2009-02-22 00:00:00,68
167634,2016-05-05 00:00:00,77
39354,2009-02-22 00:00:00,72
42647,2015-09-21 00:00:00,66
300236,2016-01-14 00:00:00,70
79262,2015-09-21 00:00:00,70
193424,2012-02-22 00:00:00,63
30908,2011-08-30 00:00:00,73
163557,2016-04-14 00:00:00,69
51409,2014-04-11 00:00:00,71
164395,2016-03-24 00:00:00,68
147980,2015-09-21 00:00:00,60
70610,2012-02-22 00:00:00,70
24516,2016-05-12 00:00:00,75
31785,2015-07-03 00:00:00,64
259306,2016-04-21 00:00:00,67
112934,2015-11-12 00:00:00,62
34466,2015-10-30 00:00:00,66
25393,2010-02-22 00:00:00,69
205940,2016-04-21 00:00:00,69
56961,2014-05-09 00:00:00,71
114715,2013-11-08 00:00:00,63
27705,2013-05-17 00:00:00,68
18784,2016-03-24 00:00:00,70
47547,2015-12-10 00:00:00,78
268375,2016-06-09 00:00:00,66
34008,2016-05-05 00:00:00,77
279172,2016-05-05 00:00:00,72
394825,2015-10-16 00:00:00,74
41671,2016-06-09 00:00:00,80
168295,2016-03-24 00:00:00,65
129819,2016-01-14 00:00:00,71
103904,2016-01-28 00:00:00,71
40487,2016-03-10 00:00:00,70
557042,2015-11-26 00:00:00,61
113186,2010-02-22 00:00:00,46
26255,2015-11-26 00:00:00,78
30960,2016-03-24 00:00:00,78
192325,2016-05-12 00:00:00,74
561219,2016-04-28 00:00:00,65
42420,2016-01-14 00:00:00,70
179773,2014-07-18 00:00:00,58
30935,2016-03-10 00:00:00,75
183670,2016-06-09 00:00:00,75
159596,2016-01-14 00:00:00,68
687289,2016-04-28 00:00:00,63
304563,2014-07-18 00:00:00,65
128666,2016-02-11 00:00:00,72
112012,2015-09-21 00:00:00,70
161420,2015-11-06 00:00:00,71
45865,2013-02-22 00:00:00,60
35472,2016-04-21 00:00:00,61
24217,2016-03-10 00:00:00,74
307021,2016-01-28 00:00:00,75
37823,2016-04-28 00:00:00,66
38536,2016-01-28 00:00:00,71
622233,2016-04-14 00:00:00,65
141576,2016-04-14 00:00:00,65
202509,2015-01-23 00:00:00,58
170341,2016-02-11 00:00:00,76
295198,2014-02-14 00:00:00,63
66907,2010-08-30 00:00:00,55
181054,2016-02-11 00:00:00,70
177843,2015-05-15 00:00:00,61
464486,2016-01-28 00:00:00,69
195927,2016-04-21 00:00:00,76
33060,2014-05-16 00:00:00,59
161655,2016-04-07 00:00:00,70
282461,2016-04-28 00:00:00,66
67389,2016-04-28 00:00:00,61
33861,2013-05-31 00:00:00,63
32995,2014-02-14 00:00:00,71
243516,2012-02-22 00:00:00,62
519575,2016-02-25 00:00:00,70
34000,2016-05-12 00:00:00,74
40148,2015-10-30 00:00:00,79
186815,2016-05-05 00:00:00,68
193930,2015-10-16 00:00:00,75
177472,2012-08-31 00:00:00,53
514802,2016-05-05 00:00:00,55
116085,2016-06-30 00:00:00,65
150509,2012-08-31 00:00:00,74
705484,2016-05-12 00:00:00,52
257843,2016-03-31 00:00:00,66
73448,2015-11-19 00:00:00,72
30738,2014-09-18 00:00:00,75
30667,2011-02-22 00:00:00,66
210406,2016-02-04 00:00:00,75
574200,2016-05-12 00:00:00,80
41312,2014-03-14 00:00:00,64
39575,2008-08-30 00:00:00,64
361315,2016-04-07 00:00:00,76
23781,2014-04-04 00:00:00,64
331528,2016-05-05 00:00:00,77
62358,2016-03-03 00:00:00,76
41308,2013-09-20 00:00:00,66
94812,2016-04-21 00:00:00,70
38785,2014-10-24 00:00:00,67
95082,2016-04-28 00:00:00,77
26394,2013-04-12 00:00:00,70
97992,2014-07-18 00:00:00,60
210694,2015-09-21 00:00:00,68
207517,2016-04-14 00:00:00,69
335606,2016-05-05 00:00:00,68
99323,2016-04-21 00:00:00,67
72441,2014-02-07 00:00:00,65
231674,2015-05-01 00:00:00,64
30805,2013-08-16 00:00:00,61
112471,2016-05-12 00:00:00,69
21123,2015-09-21 00:00:00,65
72393,2016-04-14 00:00:00,64
27843,2014-09-12 00:00:00,67
36050,2016-03-24 00:00:00,66
71898,2016-04-21 00:00:00,71
174850,2016-03-10 00:00:00,80
411616,2016-06-02 00:00:00,70
26461,2012-08-31 00:00:00,65
37194,2016-03-03 00:00:00,75
46059,2015-09-21 00:00:00,64
166471,2016-01-21 00:00:00,74
470814,2014-04-11 00:00:00,62
169750,2014-10-24 00:00:00,64
39638,2012-08-31 00:00:00,70
27838,2015-01-30 00:00:00,63
177942,2016-04-14 00:00:00,76
158886,2016-05-05 00:00:00,69
534485,2015-11-26 00:00:00,69
38231,2016-03-03 00:00:00,67
30516,2014-05-02 00:00:00,68
183331,2016-03-03 00:00:00,66
97789,2016-04-21 00:00:00,72
12005,2010-08-30 00:00:00,71
28971,2014-05-16 00:00:00,67
38828,2010-02-22 00:00:00,68
45413,2016-03-24 00:00:00,74
42971,2016-04-28 00:00:00,70
586199,2015-07-03 00:00:00,55
112107,2016-04-14 00:00:00,74
244774,2015-01-09 00:00:00,68
80555,2013-03-22 00:00:00,62
214984,2016-03-10 00:00:00,69
30930,2016-01-14 00:00:00,78
212152,2010-08-30 00:00:00,62
41156,2015-10-16 00:00:00,77
21785,2009-08-30 00:00:00,70
33731,2015-09-21 00:00:00,72
72900,2015-07-03 00:00:00,64
41365,2015-11-06 00:00:00,77
26326,2015-12-24 00:00:00,74
46079,2016-03-24 00:00:00,72
150747,2016-04-21 00:00:00,74
150468,2011-08-30 00:00:00,63
310374,2013-09-20 00:00:00,52
445509,2015-11-12 00:00:00,51
27420,2016-02-18 00:00:00,77
497753,2016-01-28 00:00:00,64
27661,2009-02-22 00:00:00,72
162885,2015-11-06 00:00:00,71
192780,2015-09-21 00:00:00,68
38999,2013-03-22 00:00:00,66
10474,2015-02-20 00:00:00,62
29580,2016-03-10 00:00:00,68
299618,2013-06-14 00:00:00,58
33683,2014-09-18 00:00:00,73
281862,2013-02-22 00:00:00,64
19264,2016-04-28 00:00:00,75
182567,2014-01-10 00:00:00,60
42327,2011-02-22 00:00:00,72
181066,2016-02-11 00:00:00,66
108568,2016-06-30 00:00:00,81
467056,2015-05-01 00:00:00,61
171229,2015-11-06 00:00:00,65
40993,2013-09-20 00:00:00,70
26699,2012-02-22 00:00:00,62
38577,2011-08-30 00:00:00,72
281111,2016-04-21 00:00:00,75
118730,2016-03-24 00:00:00,71
290411,2016-01-28 00:00:00,65
199916,2016-02-04 00:00:00,69
42901,2010-08-30 00:00:00,71
213885,2015-07-03 00:00:00,68
37581,2015-10-16 00:00:00,83
18925,2016-02-18 00:00:00,78
25753,2016-04-21 00:00:00,72
164029,2015-11-06 00:00:00,72
215768,2016-01-21 00:00:00,69
18820,2016-01-28 00:00:00,73
406283,2016-03-10 00:00:00,52
26959,2014-04-11 00:00:00,67
6911,2010-02-22 00:00:00,76
78324,2016-02-04 00:00:00,77
30251,2011-02-22 00:00:00,78
95228,2016-03-31 00:00:00,75
114963,2016-05-19 00:00:00,73
310355,2016-05-05 00:00:00,70
37357,2016-03-10 00:00:00,78
42297,2016-03-17 00:00:00,75
115297,2016-04-28 00:00:00,69
49836,2015-11-26 00:00:00,80
13225,2014-05-16 00:00:00,61
156793,2015-10-16 00:00:00,74
189982,2016-04-28 00:00:00,77
6853,2015-12-10 00:00:00,68
56816,2010-08-30 00:00:00,63
605654,2016-04-07 00:00:00,70
114671,2008-08-30 00:00:00,64
41666,2016-02-18 00:00:00,67
124127,2016-06-09 00:00:00,74
34580,2012-02-22 00:00:00,65
40709,2014-09-18 00:00:00,69
317937,2016-03-24 00:00:00,60
38435,2016-05-05 00:00:00,74
26141,2012-02-22 00:00:00,63
94323,2016-03-03 00:00:00,76
95513,2016-02-25 00:00:00,65
354475,2016-03-24 00:00:00,64
359188,2015-10-23 00:00:00,78
34222,2014-03-21 00:00:00,69
184822,2016-04-21 00:00:00,75
34520,2010-02-22 00:00:00,82
361751,2016-04-14 00:00:00,71
39701,2014-04-11 00:00:00,67
30468,2010-02-22 00:00:00,75
39502,2015-09-21 00:00:00,69
29590,2016-03-17 00:00:00,80
41708,2015-11-12 00:00:00,71
113239,2016-05-12 00:00:00,67
164141,2016-01-21 00:00:00,69
181357,2016-04-28 00:00:00,71
150313,2012-08-31 00:00:00,68
37417,2012-02-22 00:00:00,68
25588,2010-08-30 00:00:00,69
121286,2015-04-24 00:00:00,63
27605,2009-08-30 00:00:00,68
34320,2012-02-22 00:00:00,72
31288,2010-08-30 00:00:00,75
388522,2016-03-10 00:00:00,72
26956,2013-02-15 00:00:00,64
195809,2016-04-28 00:00:00,65
98361,2016-06-02 00:00:00,70
39540,2016-05-05 00:00:00,78
24169,2011-08-30 00:00:00,73
163976,2014-04-25 00:00:00,62
33337,2011-08-30 00:00:00,75
150176,2016-05-05 00:00:00,73
19353,2012-02-22 00:00:00,64
47566,2016-02-04 00:00:00,75
40725,2015-04-10 00:00:00,64
40021,2015-02-27 00:00:00,64
34045,2015-01-09 00:00:00,63
35532,2012-02-22 00:00:00,76
154867,2016-01-28 00:00:00,70
363363,2016-03-24 00:00:00,66
26312,2013-12-20 00:00:00,67
30929,2016-03-10 00:00:00,77
166872,2014-06-06 00:00:00,69
361316,2015-10-23 00:00:00,68
670927,2016-01-14 00:00:00,56
22283,2016-05-12 00:00:00,72
39397,2015-10-16 00:00:00,65
32747,2013-06-14 00:00:00,81
41669,2014-02-28 00:00:00,63
170344,2015-04-10 00:00:00,67
103941,2015-09-21 00:00:00,69
113318,2016-05-05 00:00:00,75
20446,2015-01-02 00:00:00,72
393720,2014-11-07 00:00:00,60
93317,2016-04-28 00:00:00,71
422281,2015-01-23 00:00:00,62
150761,2009-02-22 00:00:00,57
147614,2016-03-17 00:00:00,74
178770,2016-04-14 00:00:00,68
187017,2016-05-05 00:00:00,78
445868,2015-12-24 00:00:00,70
279855,2014-07-18 00:00:00,61
38786,2015-01-09 00:00:00,65
467494,2015-09-21 00:00:00,65
26173,2013-11-01 00:00:00,72
33114,2016-03-10 00:00:00,54
41034,2015-01-09 00:00:00,62
143795,2015-11-26 00:00:00,72
39272,2009-02-22 00:00:00,64
279173,2016-06-23 00:00:00,76
466480,2016-05-26 00:00:00,64
512033,2015-09-21 00:00:00,66
181051,2010-08-30 00:00:00,60
244136,2016-04-28 00:00:00,70
27658,2016-04-28 00:00:00,68
18644,2011-02-22 00:00:00,66
450812,2016-06-23 00:00:00,63
24622,2015-05-01 00:00:00,71
365624,2016-02-04 00:00:00,71
414245,2016-05-12 00:00:00,77
150388,2016-02-18 00:00:00,66
244816,2016-05-12 00:00:00,70
438507,2016-04-07 00:00:00,67
181921,2016-05-12 00:00:00,72
95509,2016-02-04 00:00:00,77
155050,2016-03-03 00:00:00,78
165709,2016-06-09 00:00:00,70
39599,2016-04-21 00:00:00,79
528439,2016-04-21 00:00:00,71
474680,2016-04-28 00:00:00,74
41497,2016-04-21 00:00:00,73
42524,2016-03-24 00:00:00,69
522203,2016-04-14 00:00:00,70
309539,2016-04-14 00:00:00,68
127207,2016-02-18 00:00:00,71
251384,2016-05-12 00:00:00,73
118508,2016-05-05 00:00:00,76
601304,2016-03-24 00:00:00,58
213744,2012-02-22 00:00:00,63
230190,2016-05-05 00:00:00,79
717248,2016-04-21 00:00:00,64
41622,2016-03-17 00:00:00,78
315459,2015-11-26 00:00:00,73
188533,2016-03-03 00:00:00,73
127370,2016-02-18 00:00:00,69
33888,2016-05-12 00:00:00,79
80181,2014-02-21 00:00:00,69
33697,2015-09-21 00:00:00,64
101434,2016-02-18 00:00:00,78
103691,2015-03-06 00:00:00,65
20396,2016-01-28 00:00:00,74
49897,2015-01-28 00:00:00,66
101201,2016-05-05 00:00:00,72
129462,2016-01-07 00:00:00,73
171981,2014-02-28 00:00:00,77
27719,2016-04-14 00:00:00,73
427984,2015-07-03 00:00:00,64
23587,2016-04-14 00:00:00,72
237541,2016-01-07 00:00:00,72
164259,2016-06-16 00:00:00,71
26967,2012-02-22 00:00:00,63
637753,2016-06-02 00:00:00,62
614212,2016-02-11 00:00:00,63
177953,2016-04-28 00:00:00,75
145583,2014-07-18 00:00:00,69
478418,2014-01-24 00:00:00,64
42390,2015-09-21 00:00:00,67
42017,2015-09-21 00:00:00,66
195263,2015-11-06 00:00:00,64
253410,2015-05-29 00:00:00,69
458808,2014-09-18 00:00:00,56
505866,2016-03-24 00:00:00,66
38035,2012-02-22 00:00:00,63
171899,2015-12-24 00:00:00,73
40196,2016-04-14 00:00:00,80
150024,2016-03-17 00:00:00,69
37604,2016-02-04 00:00:00,72
211146,2016-02-04 00:00:00,69
36154,2016-05-26 00:00:00,76
265123,2016-04-14 00:00:00,72
11827,2010-08-30 00:00:00,68
40710,2015-07-03 00:00:00,74
39198,2015-10-16 00:00:00,75
356068,2016-03-10 00:00:00,68
18814,2015-09-21 00:00:00,76
293360,2016-03-24 00:00:00,62
33030,2015-10-16 00:00:00,80
304014,2016-03-03 00:00:00,74
68411,2016-05-26 00:00:00,69
47563,2016-05-05 00:00:00,75
30852,2011-08-30 00:00:00,76
34231,2009-08-30 00:00:00,78
56829,2016-02-25 00:00:00,82
33848,2015-10-16 00:00:00,75
477475,2014-02-21 00:00:00,62
520349,2016-02-11 00:00:00,63
120148,2014-04-18 00:00:00,63
11555,2016-01-14 00:00:00,72
30853,2016-05-12 00:00:00,79
183547,2016-01-14 00:00:00,71
163665,2012-02-22 00:00:00,65
37491,2012-02-22 00:00:00,65
37426,2015-10-16 00:00:00,66
101103,2016-02-04 00:00:00,78
175646,2016-05-05 00:00:00,77
24612,2011-02-22 00:00:00,69
39962,2014-09-18 00:00:00,72
42705,2011-02-22 00:00:00,65
33773,2016-04-14 00:00:00,74
18552,2011-02-22 00:00:00,71
11865,2010-08-30 00:00:00,65
45355,2010-08-30 00:00:00,66
11795,2009-02-22 00:00:00,61
267720,2014-11-14 00:00:00,67
45888,2012-02-22 00:00:00,63
93332,2016-05-12 00:00:00,64
521203,2015-02-13 00:00:00,53
202610,2016-03-24 00:00:00,72
67364,2014-04-04 00:00:00,66
243490,2016-04-28 00:00:00,62
13483,2015-07-03 00:00:00,58
27412,2016-04-14 00:00:00,73
106292,2016-05-05 00:00:00,76
178538,2016-03-03 00:00:00,75
287337,2016-03-17 00:00:00,73
502931,2016-04-28 00:00:00,57
176718,2016-05-26 00:00:00,64
281012,2016-04-28 00:00:00,79
443518,2015-10-09 00:00:00,68
206809,2016-03-17 00:00:00,66
118346,2015-05-08 00:00:00,62
280476,2015-09-21 00:00:00,63
387723,2016-04-28 00:00:00,65
259439,2016-03-31 00:00:00,70
281840,2015-09-21 00:00:00,67
39670,2009-08-30 00:00:00,65
287341,2016-03-10 00:00:00,69
39846,2014-02-07 00:00:00,66
213184,2016-04-07 00:00:00,62
42368,2014-09-18 00:00:00,64
319975,2015-12-10 00:00:00,73
164771,2010-08-30 00:00:00,58
476766,2015-11-06 00:00:00,71
149949,2015-10-16 00:00:00,69
41167,2016-04-21 00:00:00,82
185703,2015-11-06 00:00:00,69
96844,2015-09-21 00:00:00,62
23986,2011-02-22 00:00:00,65
45701,2016-01-07 00:00:00,55
80194,2015-03-13 00:00:00,60
41355,2010-08-30 00:00:00,65
244970,2016-04-28 00:00:00,64
30729,2012-02-22 00:00:00,73
74305,2016-05-12 00:00:00,70
35852,2016-05-12 00:00:00,74
206901,2016-06-02 00:00:00,64
33931,2014-01-24 00:00:00,66
26078,2016-04-21 00:00:00,66
11897,2011-02-22 00:00:00,70
181203,2015-10-16 00:00:00,74
179818,2016-05-12 00:00:00,69
26215,2014-02-28 00:00:00,67
31031,2012-02-22 00:00:00,67
26291,2016-03-10 00:00:00,75
41195,2016-02-18 00:00:00,66
11317,2014-03-21 00:00:00,64
492132,2015-10-16 00:00:00,69
210423,2016-03-10 00:00:00,68
30679,2015-04-10 00:00:00,72
38700,2015-12-10 00:00:00,68
466501,2016-04-21 00:00:00,64
360156,2015-01-09 00:00:00,58
188465,2015-10-02 00:00:00,76
93341,2011-08-30 00:00:00,63
42149,2012-02-22 00:00:00,48
26412,2009-02-22 00:00:00,70
35883,2013-04-19 00:00:00,66
37379,2016-05-12 00:00:00,69
27518,2014-02-14 00:00:00,65
617044,2016-05-05 00:00:00,68
291015,2016-05-12 00:00:00,67
37731,2013-05-17 00:00:00,65
33444,2015-02-06 00:00:00,61
277597,2015-09-21 00:00:00,71
303355,2014-02-07 00:00:00,54
94876,2016-04-14 00:00:00,68
610359,2016-04-14 00:00:00,54
45272,2016-02-25 00:00:00,73
27363,2015-04-24 00:00:00,66
26955,2012-08-31 00:00:00,63
184521,2016-07-07 00:00:00,73
26118,2016-02-25 00:00:00,69
276760,2016-04-07 00:00:00,72
277439,2016-03-31 00:00:00,68
25813,2016-03-10 00:00:00,62
254308,2016-02-04 00:00:00,76
212879,2015-10-09 00:00:00,66
362187,2016-03-24 00:00:00,62
24149,2012-02-22 00:00:00,60
599425,2016-01-07 00:00:00,72
351055,2016-03-31 00:00:00,60
179798,2016-05-05 00:00:00,70
215245,2016-03-10 00:00:00,73
131991,2016-03-10 00:00:00,75
25659,2010-08-30 00:00:00,70
198278,2011-02-22 00:00:00,54
287689,2015-03-27 00:00:00,62
489501,2016-02-11 00:00:00,64
102725,2011-02-22 00:00:00,65
215412,2013-09-20 00:00:00,62
102699,2015-09-21 00:00:00,73
26346,2014-09-18 00:00:00,64
179403,2015-07-03 00:00:00,54
24157,2016-02-11 00:00:00,71
105827,2016-03-10 00:00:00,71
282713,2015-10-16 00:00:00,75
518664,2015-10-16 00:00:00,60
41629,2015-09-25 00:00:00,73
73024,2016-03-24 00:00:00,79
41243,2012-02-22 00:00:00,74
33826,2011-02-22 00:00:00,67
181920,2016-02-04 00:00:00,74
41437,2011-02-22 00:00:00,67
27558,2016-04-28 00:00:00,71
40656,2016-05-12 00:00:00,71
155254,2016-05-12 00:00:00,69
39557,2009-08-30 00:00:00,74
41841,2015-10-23 00:00:00,69
364108,2016-04-14 00:00:00,68
239256,2012-08-31 00:00:00,61
41694,2016-05-12 00:00:00,73
73034,2012-02-22 00:00:00,58
74034,2016-05-05 00:00:00,76
39298,2013-09-20 00:00:00,64
166554,2016-04-21 00:00:00,66
27680,2016-02-04 00:00:00,63
41337,2009-08-30 00:00:00,71
39429,2014-08-15 00:00:00,63
24414,2016-04-28 00:00:00,71
24492,2014-07-18 00:00:00,66
41735,2016-03-24 00:00:00,72
462944,2015-09-25 00:00:00,59
25479,2012-02-22 00:00:00,63
37457,2016-04-28 00:00:00,71
30281,2010-02-22 00:00:00,76
30714,2016-05-05 00:00:00,79
42433,2015-10-30 00:00:00,69
159594,2016-03-24 00:00:00,79
37753,2016-05-05 00:00:00,63
34170,2013-03-22 00:00:00,60
46458,2016-03-10 00:00:00,70
746419,2016-05-12 00:00:00,59
241825,2016-04-21 00:00:00,80
40672,2016-04-21 00:00:00,80
45440,2016-01-28 00:00:00,72
38475,2013-09-20 00:00:00,69
37471,2013-03-22 00:00:00,70
33605,2016-03-24 00:00:00,70
37425,2013-05-31 00:00:00,63
38064,2015-09-21 00:00:00,72
33668,2016-03-03 00:00:00,64
30277,2011-08-30 00:00:00,77
41464,2011-02-22 00:00:00,68
193226,2015-10-16 00:00:00,75
543288,2016-05-05 00:00:00,67
37455,2011-08-30 00:00:00,67
133997,2015-04-17 00:00:00,68
150831,2014-07-18 00:00:00,62
199839,2015-10-16 00:00:00,69
26107,2015-11-26 00:00:00,73
131531,2016-03-24 00:00:00,72
41177,2014-07-25 00:00:00,67
194532,2015-11-12 00:00:00,68
466294,2015-09-21 00:00:00,59
501543,2016-01-07 00:00:00,61
32571,2010-02-22 00:00:00,72
35531,2012-02-22 00:00:00,63
30924,2016-01-28 00:00:00,86
26264,2016-03-17 00:00:00,70
145070,2016-04-28 00:00:00,76
27663,2016-05-12 00:00:00,75
34485,2016-01-21 00:00:00,65
129326,2016-02-25 00:00:00,73
49825,2016-04-14 00:00:00,77
35612,2009-02-22 00:00:00,65
24453,2013-03-15 00:00:00,66
212644,2016-01-21 00:00:00,68
23075,2013-02-15 00:00:00,70
270774,2016-05-05 00:00:00,80
200633,2013-07-05 00:00:00,58
178802,2016-05-12 00:00:00,70
150007,2016-03-17 00:00:00,64
46712,2016-02-11 00:00:00,70
26162,2016-01-21 00:00:00,72
239594,2013-05-10 00:00:00,61
564856,2016-04-28 00:00:00,71
95227,2012-08-31 00:00:00,62
447455,2016-04-21 00:00:00,64
26216,2016-02-25 00:00:00,73
195706,2016-06-23 00:00:00,71
309083,2016-03-24 00:00:00,73
429847,2016-03-10 00:00:00,64
30252,2009-02-22 00:00:00,76
37854,2015-09-25 00:00:00,68
45830,2013-11-08 00:00:00,66
35607,2011-02-22 00:00:00,67
95226,2015-04-17 00:00:00,61
30631,2016-05-12 00:00:00,77
181229,2015-04-17 00:00:00,64
160955,2013-02-15 00:00:00,62
25524,2011-08-30 00:00:00,74
26708,2016-03-24 00:00:00,67
45882,2011-02-22 00:00:00,64
26709,2014-01-03 00:00:00,61
210952,2015-05-01 00:00:00,61
174853,2016-05-12 00:00:00,73
209377,2012-02-22 00:00:00,65
69833,2014-09-23 00:00:00,73
37257,2016-03-24 00:00:00,58
95336,2016-03-17 00:00:00,76
182193,2015-01-23 00:00:00,63
244525,2014-09-18 00:00:00,60
300527,2014-01-24 00:00:00,55
23069,2016-03-10 00:00:00,62
23151,2015-02-27 00:00:00,65
26605,2014-04-04 00:00:00,65
131406,2012-08-31 00:00:00,68
30995,2016-01-28 00:00:00,77
118390,2016-01-07 00:00:00,70
70320,2013-11-15 00:00:00,68
5468,2011-08-30 00:00:00,61
189918,2014-02-14 00:00:00,55
